,select,amazon_url,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12
1272,True,https://www.amazon.com/Park-Recreation-Management/b?ie=UTF8&node=8493771011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Natural Resource Extraction,Park & Recreation Management,,,,
1273,True,https://www.amazon.com/Pharmaceutical-Biotechnology-Industry/b?ie=UTF8&node=8493773011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Natural Resource Extraction,Pharmaceutical & Biotechnology,,,,
1274,True,https://www.amazon.com/Purchasing-Buying-Industry/b?ie=UTF8&node=154929011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Natural Resource Extraction,Purchasing & Buying,,,,
1275,True,https://www.amazon.com/Restaurant-Food-Industry/b?ie=UTF8&node=8493776011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Natural Resource Extraction,Restaurant & Food,,,,
1276,True,https://www.amazon.com/Retailing-Industry/b?ie=UTF8&node=154936011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Natural Resource Extraction,Retailing,,,,
1277,True,https://www.amazon.com/Service-Industry/b?ie=UTF8&node=8493777011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Natural Resource Extraction,Service,,,,
1278,True,https://www.amazon.com/Sports-Entertainment-Industry/b?ie=UTF8&node=8493778011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Natural Resource Extraction,Sports & Entertainment,,,,
1279,True,https://www.amazon.com/Transportation-Industry/b?ie=UTF8&node=8493781011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Natural Resource Extraction,Transportation,,,,
1280,True,https://www.amazon.com/Nonprofit-Organizations-Charities/b?ie=UTF8&node=154928011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Nonprofit Organizations & Charities,,,,,
1281,True,https://www.amazon.com/Nonprofit-Fundraising-Grants/b?ie=UTF8&node=8493767011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Nonprofit Organizations & Charities,Fundraising & Grants,,,,
1282,True,https://www.amazon.com/Nonprofit-Management-Leadership/b?ie=UTF8&node=8493768011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Nonprofit Organizations & Charities,Management & Leadership,,,,
1283,True,https://www.amazon.com/Nonprofit-Marketing-Communications/b?ie=UTF8&node=8493769011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Nonprofit Organizations & Charities,Marketing & Communications,,,,
1284,True,https://www.amazon.com/Oil-Energy-Industry/b?ie=UTF8&node=8493770011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Oil & Energy,,,,,
1285,True,https://www.amazon.com/Park-Recreation-Management/b?ie=UTF8&node=8493771011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Park & Recreation Management,,,,,
1286,True,https://www.amazon.com/Pharmaceutical-Biotechnology-Industry/b?ie=UTF8&node=8493773011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Pharmaceutical & Biotechnology,,,,,
1287,True,https://www.amazon.com/Agriculture-Industry/b?ie=UTF8&node=8493749011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Pharmaceutical & Biotechnology,Agriculture,,,,
1288,True,https://www.amazon.com/Automobile-Industry/b?ie=UTF8&node=8493753011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Pharmaceutical & Biotechnology,Automobile Industry,,,,
1289,True,https://www.amazon.com/Banks-Banking/b?ie=UTF8&node=154892011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Pharmaceutical & Biotechnology,Banks & Banking,,,,
1290,True,https://www.amazon.com/Business-Consulting/b?ie=UTF8&node=154893011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Pharmaceutical & Biotechnology,Consulting,,,,
1291,True,https://www.amazon.com/Business-Money-Customer-Service-eBooks-Kindle/b?ie=UTF8&node=154894011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Pharmaceutical & Biotechnology,Customer Relations,,,,
1292,True,https://www.amazon.com/Industries-Professions-Business-Investing-eBooks/b?ie=UTF8&node=154895011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Pharmaceutical & Biotechnology,E-commerce,,,,
1293,True,https://www.amazon.com/Fashion-Textile-Industry/b?ie=UTF8&node=8493759011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Pharmaceutical & Biotechnology,Fashion & Textile,,,,
1294,True,https://www.amazon.com/Financial-Services/b?ie=UTF8&node=8493760011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Pharmaceutical & Biotechnology,Financial Services,,,,
1295,True,https://www.amazon.com/Hospitality-Travel-Tourism/b?ie=UTF8&node=154901011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Pharmaceutical & Biotechnology,"Hospitality, Travel & Tourism",,,,
1296,True,https://www.amazon.com/Human-Resources-Personnel-Management/b?ie=UTF8&node=154902011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Pharmaceutical & Biotechnology,Human Resources & Personnel Management,,,,
1297,True,https://www.amazon.com/Information-Management/b?ie=UTF8&node=154927011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Pharmaceutical & Biotechnology,Information Management,,,,
1298,True,https://www.amazon.com/Insurance/b?ie=UTF8&node=154903011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Pharmaceutical & Biotechnology,Insurance,,,,
1299,True,https://www.amazon.com/Manufacturing-Industry/b?ie=UTF8&node=8493763011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Pharmaceutical & Biotechnology,Manufacturing,,,,
1300,True,https://www.amazon.com/Media-Communications-Industry/b?ie=UTF8&node=8493764011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Pharmaceutical & Biotechnology,Media & Communications,,,,
1301,True,https://www.amazon.com/Museum-Administration-Museology/b?ie=UTF8&node=8493765011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Pharmaceutical & Biotechnology,Museum Administration & Museology,,,,
1302,True,https://www.amazon.com/Natural-Resource-Extraction-Industry/b?ie=UTF8&node=8493762011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Pharmaceutical & Biotechnology,Natural Resource Extraction,,,,
1303,True,https://www.amazon.com/Nonprofit-Organizations-Charities/b?ie=UTF8&node=154928011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Pharmaceutical & Biotechnology,Nonprofit Organizations & Charities,,,,
1304,True,https://www.amazon.com/Oil-Energy-Industry/b?ie=UTF8&node=8493770011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Pharmaceutical & Biotechnology,Oil & Energy,,,,
1305,True,https://www.amazon.com/Park-Recreation-Management/b?ie=UTF8&node=8493771011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Pharmaceutical & Biotechnology,Park & Recreation Management,,,,
1306,True,https://www.amazon.com/Pharmaceutical-Biotechnology-Industry/b?ie=UTF8&node=8493773011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Pharmaceutical & Biotechnology,Pharmaceutical & Biotechnology,,,,
1307,True,https://www.amazon.com/Purchasing-Buying-Industry/b?ie=UTF8&node=154929011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Pharmaceutical & Biotechnology,Purchasing & Buying,,,,
1308,True,https://www.amazon.com/Restaurant-Food-Industry/b?ie=UTF8&node=8493776011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Pharmaceutical & Biotechnology,Restaurant & Food,,,,
1309,True,https://www.amazon.com/Retailing-Industry/b?ie=UTF8&node=154936011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Pharmaceutical & Biotechnology,Retailing,,,,
1310,True,https://www.amazon.com/Service-Industry/b?ie=UTF8&node=8493777011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Pharmaceutical & Biotechnology,Service,,,,
1311,True,https://www.amazon.com/Sports-Entertainment-Industry/b?ie=UTF8&node=8493778011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Pharmaceutical & Biotechnology,Sports & Entertainment,,,,
1312,True,https://www.amazon.com/Transportation-Industry/b?ie=UTF8&node=8493781011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Pharmaceutical & Biotechnology,Transportation,,,,
1313,True,https://www.amazon.com/Purchasing-Buying-Industry/b?ie=UTF8&node=154929011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Purchasing & Buying,,,,,
1314,True,https://www.amazon.com/Restaurant-Food-Industry/b?ie=UTF8&node=8493776011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Restaurant & Food,,,,,
1315,True,https://www.amazon.com/Retailing-Industry/b?ie=UTF8&node=154936011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Retailing,,,,,
1316,True,https://www.amazon.com/Service-Industry/b?ie=UTF8&node=8493777011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Service,,,,,
1317,True,https://www.amazon.com/Sports-Entertainment-Industry/b?ie=UTF8&node=8493778011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Sports & Entertainment,,,,,
1318,True,https://www.amazon.com/Transportation-Industry/b?ie=UTF8&node=8493781011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Fashion & Textile,Transportation,,,,,
1319,True,https://www.amazon.com/Financial-Services/b?ie=UTF8&node=8493760011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Financial Services,,,,,,
1320,True,https://www.amazon.com/Agriculture-Industry/b?ie=UTF8&node=8493749011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Financial Services,Agriculture,,,,,
1321,True,https://www.amazon.com/Automobile-Industry/b?ie=UTF8&node=8493753011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Financial Services,Automobile Industry,,,,,
1322,True,https://www.amazon.com/Banks-Banking/b?ie=UTF8&node=154892011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Financial Services,Banks & Banking,,,,,
1323,True,https://www.amazon.com/Business-Consulting/b?ie=UTF8&node=154893011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Financial Services,Consulting,,,,,
1324,True,https://www.amazon.com/Business-Money-Customer-Service-eBooks-Kindle/b?ie=UTF8&node=154894011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Financial Services,Customer Relations,,,,,
1325,True,https://www.amazon.com/Industries-Professions-Business-Investing-eBooks/b?ie=UTF8&node=154895011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Financial Services,E-commerce,,,,,
1326,True,https://www.amazon.com/Auctions-Small-Business/b?ie=UTF8&node=8493757011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Financial Services,E-commerce,Auctions & Small Business,,,,
1327,True,https://www.amazon.com/Internet-Marketing/b?ie=UTF8&node=8493758011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Financial Services,E-commerce,Marketing,,,,
1328,True,https://www.amazon.com/Online-Banking/b?ie=UTF8&node=154897011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Financial Services,E-commerce,Online Banking,,,,
1329,True,https://www.amazon.com/Online-Trading/b?ie=UTF8&node=154898011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Financial Services,E-commerce,Online Trading,,,,
1330,True,https://www.amazon.com/Fashion-Textile-Industry/b?ie=UTF8&node=8493759011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Financial Services,Fashion & Textile,,,,,
1331,True,https://www.amazon.com/Agriculture-Industry/b?ie=UTF8&node=8493749011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Financial Services,Fashion & Textile,Agriculture,,,,
1332,True,https://www.amazon.com/Automobile-Industry/b?ie=UTF8&node=8493753011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Financial Services,Fashion & Textile,Automobile Industry,,,,
1333,True,https://www.amazon.com/Banks-Banking/b?ie=UTF8&node=154892011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Financial Services,Fashion & Textile,Banks & Banking,,,,
1334,True,https://www.amazon.com/Business-Consulting/b?ie=UTF8&node=154893011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Financial Services,Fashion & Textile,Consulting,,,,
1335,True,https://www.amazon.com/Business-Money-Customer-Service-eBooks-Kindle/b?ie=UTF8&node=154894011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Financial Services,Fashion & Textile,Customer Relations,,,,
1336,True,https://www.amazon.com/Industries-Professions-Business-Investing-eBooks/b?ie=UTF8&node=154895011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Financial Services,Fashion & Textile,E-commerce,,,,
1337,True,https://www.amazon.com/Fashion-Textile-Industry/b?ie=UTF8&node=8493759011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Financial Services,Fashion & Textile,Fashion & Textile,,,,
1338,True,https://www.amazon.com/Financial-Services/b?ie=UTF8&node=8493760011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Financial Services,Fashion & Textile,Financial Services,,,,
1339,True,https://www.amazon.com/Hospitality-Travel-Tourism/b?ie=UTF8&node=154901011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Financial Services,Fashion & Textile,"Hospitality, Travel & Tourism",,,,
1340,True,https://www.amazon.com/Human-Resources-Personnel-Management/b?ie=UTF8&node=154902011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Financial Services,Fashion & Textile,Human Resources & Personnel Management,,,,
1341,True,https://www.amazon.com/Information-Management/b?ie=UTF8&node=154927011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Financial Services,Fashion & Textile,Information Management,,,,
1342,True,https://www.amazon.com/Insurance/b?ie=UTF8&node=154903011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Financial Services,Fashion & Textile,Insurance,,,,
1343,True,https://www.amazon.com/Manufacturing-Industry/b?ie=UTF8&node=8493763011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Financial Services,Fashion & Textile,Manufacturing,,,,
1344,True,https://www.amazon.com/Media-Communications-Industry/b?ie=UTF8&node=8493764011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Financial Services,Fashion & Textile,Media & Communications,,,,
1345,True,https://www.amazon.com/Museum-Administration-Museology/b?ie=UTF8&node=8493765011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Financial Services,Fashion & Textile,Museum Administration & Museology,,,,
1346,True,https://www.amazon.com/Natural-Resource-Extraction-Industry/b?ie=UTF8&node=8493762011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Financial Services,Fashion & Textile,Natural Resource Extraction,,,,
1347,True,https://www.amazon.com/Nonprofit-Organizations-Charities/b?ie=UTF8&node=154928011,Kindle Store,Kindle eBooks,Business & Money,Industries,Fashion & Textile,Financial Services,Fashion & Textile,Nonprofit Organizations & Charities,,,,
