select,amazon_url,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Clutch-Release-Bearings/zgbs/automotive/15711561,Automotive,Performance Parts & Accessories,Drive Train,Clutches & Parts,Release Bearings,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Clutch-Slave-Cylinders/zgbs/automotive/15711581,Automotive,Performance Parts & Accessories,Drive Train,Clutches & Parts,Slave Cylinders,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Differential-Covers/zgbs/automotive/15711751,Automotive,Performance Parts & Accessories,Drive Train,Differential Covers,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Drive-Shaft-Assemblies/zgbs/automotive/15711761,Automotive,Performance Parts & Accessories,Drive Train,Drive Shaft Assemblies,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Flexplates/zgbs/automotive/15711771,Automotive,Performance Parts & Accessories,Drive Train,Flexplates,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Flywheel-Parts/zgbs/automotive/15711781,Automotive,Performance Parts & Accessories,Drive Train,Flywheel & Parts,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Flywheel-Bolts/zgbs/automotive/15711791,Automotive,Performance Parts & Accessories,Drive Train,Flywheel & Parts,Bolts,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Flywheels/zgbs/automotive/15711801,Automotive,Performance Parts & Accessories,Drive Train,Flywheel & Parts,Flywheel,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Flywheel-Ring-Gears/zgbs/automotive/15711811,Automotive,Performance Parts & Accessories,Drive Train,Flywheel & Parts,Ring Gear,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Ring-Pinion-Gears/zgbs/automotive/15711851,Automotive,Performance Parts & Accessories,Drive Train,Ring & Pinion Gears,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Drive-Train-Shifters-Parts/zgbs/automotive/15711861,Automotive,Performance Parts & Accessories,Drive Train,Shifters & Parts,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Shifter-Bushings-Components/zgbs/automotive/15711871,Automotive,Performance Parts & Accessories,Drive Train,Shifters & Parts,Bushings & Components,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Shifter-Knobs/zgbs/automotive/15711881,Automotive,Performance Parts & Accessories,Drive Train,Shifters & Parts,Knobs,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Shifters/zgbs/automotive/4543045011,Automotive,Performance Parts & Accessories,Drive Train,Shifters & Parts,Shifters,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Splined-Drives/zgbs/automotive/15711901,Automotive,Performance Parts & Accessories,Drive Train,Splined Drives,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Torque-Converters/zgbs/automotive/15711911,Automotive,Performance Parts & Accessories,Drive Train,Torque Converters,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Transfer-Case-Components/zgbs/automotive/15711921,Automotive,Performance Parts & Accessories,Drive Train,Transfer Case Components,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Transfer-Cases/zgbs/automotive/15711931,Automotive,Performance Parts & Accessories,Drive Train,Transfer Cases,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Transmission-Parts/zgbs/automotive/15711941,Automotive,Performance Parts & Accessories,Drive Train,Transmission & Parts,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Transmission-Clutch-Plates/zgbs/automotive/15711991,Automotive,Performance Parts & Accessories,Drive Train,Transmission & Parts,Clutch Plates,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Automatic-Transmission-Lines/zgbs/automotive/15712001,Automotive,Performance Parts & Accessories,Drive Train,Transmission & Parts,Cooling Lines,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Drivetrain-Transmission-Gaskets/zgbs/automotive/15712031,Automotive,Performance Parts & Accessories,Drive Train,Transmission & Parts,Gaskets,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Transmission-Hard-Parts/zgbs/automotive/15712041,Automotive,Performance Parts & Accessories,Drive Train,Transmission & Parts,Hard Parts,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Transmission-Overhaul-Packages/zgbs/automotive/15712081,Automotive,Performance Parts & Accessories,Drive Train,Transmission & Parts,Overhaul Packages,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Engine-Oil-Pans-Drain-Plugs/zgbs/automotive/15712091,Automotive,Performance Parts & Accessories,Drive Train,Transmission & Parts,Pans & Drain Plugs,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Transmission-Shift-Kits/zgbs/automotive/15712131,Automotive,Performance Parts & Accessories,Drive Train,Transmission & Parts,Shift Kits,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Solenoids/zgbs/automotive/15712151,Automotive,Performance Parts & Accessories,Drive Train,Transmission & Parts,Solenoids,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Kick-Down-Solenoids/zgbs/automotive/15712161,Automotive,Performance Parts & Accessories,Drive Train,Transmission & Parts,Solenoids,Kick-Down,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Torque-Converter-Lock-Up-Solenoids/zgbs/automotive/15712171,Automotive,Performance Parts & Accessories,Drive Train,Transmission & Parts,Solenoids,Torque Converter Lock-Up,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Transmission-Mounts/zgbs/automotive/15712211,Automotive,Performance Parts & Accessories,Drive Train,Transmission Mounts,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Universal-Drive-Train-Joints-Parts/zgbs/automotive/15712221,Automotive,Performance Parts & Accessories,Drive Train,Universal Joints & Parts,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Emission-Systems/zgbs/automotive/15712291,Automotive,Performance Parts & Accessories,Emission System,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Engine-Cooling-Systems/zgbs/automotive/15712301,Automotive,Performance Parts & Accessories,Engine Cooling,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Engine-Coolant-Recovery-Kits/zgbs/automotive/15712311,Automotive,Performance Parts & Accessories,Engine Cooling,Coolant Recovery Kits,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Engine-Coolers-Accessories/zgbs/automotive/15712321,Automotive,Performance Parts & Accessories,Engine Cooling,Coolers & Accessories,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Engine-Oils/zgbs/automotive/15712341,Automotive,Performance Parts & Accessories,Engine Cooling,Coolers & Accessories,Engine Oils,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Transmission-Cooler-Fluids/zgbs/automotive/15712351,Automotive,Performance Parts & Accessories,Engine Cooling,Coolers & Accessories,Transmission Fluids,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Engine-Cooler-Accessories/zgbs/automotive/15712331,Automotive,Performance Parts & Accessories,Engine Cooling,Coolers & Accessories,Accessories,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Engine-Cooling-Climate-Control/zgbs/automotive/15712361,Automotive,Performance Parts & Accessories,Engine Cooling,Fans & Parts,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Engine-Fan-Clutches/zgbs/automotive/15712371,Automotive,Performance Parts & Accessories,Engine Cooling,Fans & Parts,Clutches,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Engine-Fans/zgbs/automotive/15712421,Automotive,Performance Parts & Accessories,Engine Cooling,Fans & Parts,Fans,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Engine-Fan-Kits/zgbs/automotive/15712471,Automotive,Performance Parts & Accessories,Engine Cooling,Fans & Parts,Kits,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Engine-Fan-Spacers/zgbs/automotive/15712481,Automotive,Performance Parts & Accessories,Engine Cooling,Fans & Parts,Spacers,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Radiator-Fan-Motors/zgbs/automotive/15712501,Automotive,Performance Parts & Accessories,Engine Cooling,Radiator Fan Motors,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Radiators/zgbs/automotive/15712511,Automotive,Performance Parts & Accessories,Engine Cooling,Radiators,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Thermostat-Housings/zgbs/automotive/15712521,Automotive,Performance Parts & Accessories,Engine Cooling,Thermostat Housings,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Thermostats/zgbs/automotive/15712541,Automotive,Performance Parts & Accessories,Engine Cooling,Thermostats,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Water-Pump-Fittings-Accessories/zgbs/automotive/15712551,Automotive,Performance Parts & Accessories,Engine Cooling,Water Pump Fittings & Accessories,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Water-Pumps/zgbs/automotive/15712561,Automotive,Performance Parts & Accessories,Engine Cooling,Water Pumps,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Engines-Engine-Parts/zgbs/automotive/15712571,Automotive,Performance Parts & Accessories,Engines & Engine Parts,,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Engine-Dress-Up-Kits/zgbs/automotive/15712581,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Dress-Up Kits,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Engine-Blocks/zgbs/automotive/15713791,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Blocks,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Long-Engine-Blocks/zgbs/automotive/15713801,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Blocks,Long,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Short-Engine-Blocks/zgbs/automotive/15713811,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Blocks,Short,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Engine-Kit-Products/zgbs/automotive/15712681,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Kits,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Cam-Lifter-Kits/zgbs/automotive/15712851,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Kits,Cam & Lifter Kits,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Pistons-Pins-Engine-Kits/zgbs/automotive/15712731,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Kits,Pistons & Pins,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Re-Ring-Engine-Kits/zgbs/automotive/15712771,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Kits,Re-Ring,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Engine-Rod-Main-Bearing-Kits/zgbs/automotive/15712801,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Kits,Rod & Main Bearings,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Engine-Parts/zgbs/automotive/15712831,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Parts,,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Engine-Cam-Bearings/zgbs/automotive/15712861,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Parts,Cam Bearings,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Engine-Camshafts-Parts/zgbs/automotive/15712871,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Parts,Camshafts & Parts,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Connecting-Engine-Rods-Parts/zgbs/automotive/15712931,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Parts,Connecting Rods & Parts,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Engine-Connecting-Rod-Bearings/zgbs/automotive/15712951,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Parts,Connecting Rods & Parts,Bearings,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Connecting-Rod-Bolts/zgbs/automotive/15712961,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Parts,Connecting Rods & Parts,Bolts & Nuts,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Engine-Connecting-Rods/zgbs/automotive/15712941,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Parts,Connecting Rods & Parts,Connecting Rods,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Engine-Crankshaft-Pulleys/zgbs/automotive/15712991,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Parts,Crankshaft Pulleys,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Engine-Crankshafts/zgbs/automotive/15713001,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Parts,Crankshafts,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Engine-Cylinder-Head-Dowel-Pins/zgbs/automotive/15713051,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Parts,Cylinder Head Alignment,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Engine-Cylinder-Heads/zgbs/automotive/15713011,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Parts,Cylinder Heads,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Dipsticks/zgbs/automotive/15713021,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Parts,Dipsticks & Tubes,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Engine-Mounts/zgbs/automotive/15713061,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Parts,Engine Mounts,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Engine-Expansion-Plug-Kits/zgbs/automotive/15713081,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Parts,Expansion Plug Kits,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Engine-Expansion-Plugs/zgbs/automotive/15713091,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Parts,Expansion Plugs,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Engine-Harmonic-Balancers/zgbs/automotive/15713111,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Parts,Harmonic Balancers,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Engine-Head-Bolt-Sets/zgbs/automotive/15713121,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Parts,Head Bolt Sets,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Intake-Manifolds-Parts/zgbs/automotive/15713131,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Parts,Intake Manifolds & Parts,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Engine-Intake-Manifold-Bolts/zgbs/automotive/15713141,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Parts,Intake Manifolds & Parts,Bolts,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Engine-Intake-Manifold-Spacers/zgbs/automotive/15713151,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Parts,Intake Manifolds & Parts,Spacers,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Engine-Lifters/zgbs/automotive/15713181,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Parts,Lifters,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Engine-Main-Bearings/zgbs/automotive/15713191,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Parts,Main Bearings,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Engine-Main-Bolts-Studs/zgbs/automotive/15713201,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Parts,Main Bolts & Studs,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Engine-Oil-Drain-Plugs/zgbs/automotive/15713221,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Parts,Oil Drain Plugs,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Engine-Oil-Pans/zgbs/automotive/15713231,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Parts,Oil Pans,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Oil-Pumps-Parts/zgbs/automotive/15713241,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Parts,Oil Pumps & Parts,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Oil-Pumps/zgbs/automotive/19408393011,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Parts,Oil Pumps & Parts,Oil Pumps,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Oil-Pump-Pick-Up-Tubes-Screens/zgbs/automotive/15713261,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Parts,Oil Pumps & Parts,Pick-Up Tubes & Screens,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Oil-Pump-Primers-Drives/zgbs/automotive/15713271,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Parts,Oil Pumps & Parts,Primers & Drives,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Oil-Pump-Repair-Kits/zgbs/automotive/15713291,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Parts,Oil Pumps & Parts,Repair Kits,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Pistons-Parts/zgbs/automotive/15713311,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Parts,Pistons & Parts,,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Piston-Pins/zgbs/automotive/15713331,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Parts,Pistons & Parts,Pins,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Pistons/zgbs/automotive/15713341,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Parts,Pistons & Parts,Pistons,,
TRUE,https://www.amazon.com/Best-Sellers-Automotive-Performance-Cast-Pistons/zgbs/automotive/15713351,Automotive,Performance Parts & Accessories,Engines & Engine Parts,Engine Parts,Pistons & Parts,Pistons,Cast,
