,select,amazon_url,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8
2434,True,https://www.amazon.com/Best-Sellers-Automotive-Antifreezes-Coolants/zgbs/automotive/15718901,Automotive,Oils & Fluids,Antifreezes & Coolants,,,,,
2435,True,https://www.amazon.com/Best-Sellers-Automotive-Body-Repair-Restoration-Chemicals/zgbs/automotive/15718911,Automotive,Oils & Fluids,Body Repair & Restoration Chemicals,,,,,
2436,True,https://www.amazon.com/Best-Sellers-Automotive-Body-Repair-Restoration-Adhesives/zgbs/automotive/15718921,Automotive,Oils & Fluids,Body Repair & Restoration Chemicals,Adhesives,,,,
2437,True,https://www.amazon.com/Best-Sellers-Automotive-Paints-Primers/zgbs/automotive/15709851,Automotive,Oils & Fluids,Body Repair & Restoration Chemicals,Paints & Primers,,,,
2438,True,https://www.amazon.com/Best-Sellers-Automotive-Body-Paint/zgbs/automotive/15709861,Automotive,Oils & Fluids,Body Repair & Restoration Chemicals,Paints & Primers,Body Paint,,,
2439,True,https://www.amazon.com/Best-Sellers-Automotive-Clear-Coats/zgbs/automotive/15709871,Automotive,Oils & Fluids,Body Repair & Restoration Chemicals,Paints & Primers,Clear Coats,,,
2440,True,https://www.amazon.com/Best-Sellers-Automotive-High-Temperature-Paint/zgbs/automotive/15709891,Automotive,Oils & Fluids,Body Repair & Restoration Chemicals,Paints & Primers,High Temperature Paint,,,
2441,True,https://www.amazon.com/Best-Sellers-Automotive-Paint-Kits/zgbs/automotive/17569652011,Automotive,Oils & Fluids,Body Repair & Restoration Chemicals,Paints & Primers,Paint Kits,,,
2442,True,https://www.amazon.com/Best-Sellers-Automotive-Paint-Removers/zgbs/automotive/15709911,Automotive,Oils & Fluids,Body Repair & Restoration Chemicals,Paints & Primers,Paint Remover,,,
2443,True,https://www.amazon.com/Best-Sellers-Automotive-Primers/zgbs/automotive/15709921,Automotive,Oils & Fluids,Body Repair & Restoration Chemicals,Paints & Primers,Primers,,,
2444,True,https://www.amazon.com/Best-Sellers-Automotive-Sealers/zgbs/automotive/15709931,Automotive,Oils & Fluids,Body Repair & Restoration Chemicals,Paints & Primers,Sealers,,,
2445,True,https://www.amazon.com/Best-Sellers-Automotive-Spray-Paint/zgbs/automotive/15709941,Automotive,Oils & Fluids,Body Repair & Restoration Chemicals,Paints & Primers,Spray Paint,,,
2446,True,https://www.amazon.com/Best-Sellers-Automotive-Top-Coats/zgbs/automotive/15709951,Automotive,Oils & Fluids,Body Repair & Restoration Chemicals,Paints & Primers,Top Coats,,,
2447,True,https://www.amazon.com/Best-Sellers-Automotive-Touchup-Paint/zgbs/automotive/15709961,Automotive,Oils & Fluids,Body Repair & Restoration Chemicals,Paints & Primers,Touchup Paint,,,
2448,True,https://www.amazon.com/Best-Sellers-Automotive-Trim-Dye/zgbs/automotive/15709971,Automotive,Oils & Fluids,Body Repair & Restoration Chemicals,Paints & Primers,Trim Dye,,,
2449,True,https://www.amazon.com/Best-Sellers-Automotive-Undercoat-Paint/zgbs/automotive/15709981,Automotive,Oils & Fluids,Body Repair & Restoration Chemicals,Paints & Primers,Undercoat Paint,,,
2450,True,https://www.amazon.com/Best-Sellers-Automotive-Brake-Fluids/zgbs/automotive/15718941,Automotive,Oils & Fluids,Brake Fluids,,,,,
2451,True,https://www.amazon.com/Best-Sellers-Automotive-Engine-Parts-Fluid-Cleaners/zgbs/automotive/15718971,Automotive,Oils & Fluids,Cleaners,,,,,
2452,True,https://www.amazon.com/Best-Sellers-Automotive-Brake-Cleaners/zgbs/automotive/15718981,Automotive,Oils & Fluids,Cleaners,Brake Cleaners,,,,
2453,True,https://www.amazon.com/Best-Sellers-Automotive-Carburetor-Throttle-Body-Cleaners/zgbs/automotive/15718991,Automotive,Oils & Fluids,Cleaners,Carburetor & Throttle Body Cleaners,,,,
2454,True,https://www.amazon.com/Best-Sellers-Automotive-Electrical-Cleaners/zgbs/automotive/15719001,Automotive,Oils & Fluids,Cleaners,Electrical Cleaners,,,,
2455,True,https://www.amazon.com/Best-Sellers-Automotive-Engine-Cleaners-Degreasers/zgbs/automotive/15719011,Automotive,Oils & Fluids,Cleaners,Engine Cleaners & Degreasers,,,,
2456,True,https://www.amazon.com/Best-Sellers-Automotive-Fan-Belt-Dressings/zgbs/automotive/15719021,Automotive,Oils & Fluids,Cleaners,Fan Belt Dressings,,,,
2457,True,https://www.amazon.com/Best-Sellers-Automotive-Fuel-System-Cleaners/zgbs/automotive/15719031,Automotive,Oils & Fluids,Cleaners,Fuel System Cleaners,,,,
2458,True,https://www.amazon.com/Best-Sellers-Automotive-Gasket-Removers/zgbs/automotive/15719061,Automotive,Oils & Fluids,Cleaners,Gasket Removers,,,,
2459,True,https://www.amazon.com/Best-Sellers-Automotive-Oil-Cleanup-Absorbers/zgbs/automotive/15719071,Automotive,Oils & Fluids,Cleaners,Oil Cleanup Absorbers,,,,
2460,True,https://www.amazon.com/Best-Sellers-Automotive-Engine-Part-Cleaners/zgbs/automotive/15719081,Automotive,Oils & Fluids,Cleaners,Parts Cleaners,,,,
2461,True,https://www.amazon.com/Best-Sellers-Automotive-Flushes/zgbs/automotive/15719091,Automotive,Oils & Fluids,Flushes,,,,,
2462,True,https://www.amazon.com/Best-Sellers-Automotive-Brake-Flushes/zgbs/automotive/15719101,Automotive,Oils & Fluids,Flushes,Brake,,,,
2463,True,https://www.amazon.com/Best-Sellers-Automotive-Engine-Flushes/zgbs/automotive/15719111,Automotive,Oils & Fluids,Flushes,Engine,,,,
2464,True,https://www.amazon.com/Best-Sellers-Automotive-Filter-Flushes/zgbs/automotive/15719121,Automotive,Oils & Fluids,Flushes,Filter,,,,
2465,True,https://www.amazon.com/Best-Sellers-Automotive-Fuel-Flushes/zgbs/automotive/15719131,Automotive,Oils & Fluids,Flushes,Fuel,,,,
2466,True,https://www.amazon.com/Best-Sellers-Automotive-Fuel-Injection-Flushes/zgbs/automotive/15719141,Automotive,Oils & Fluids,Flushes,Fuel Injection,,,,
2467,True,https://www.amazon.com/Best-Sellers-Automotive-Gasket-Flushes/zgbs/automotive/15719151,Automotive,Oils & Fluids,Flushes,Gasket,,,,
2468,True,https://www.amazon.com/Best-Sellers-Automotive-Power-Steering-Flushes/zgbs/automotive/15719161,Automotive,Oils & Fluids,Flushes,Power Steering,,,,
2469,True,https://www.amazon.com/Best-Sellers-Automotive-Radiator-Flushes/zgbs/automotive/15719171,Automotive,Oils & Fluids,Flushes,Radiator,,,,
2470,True,https://www.amazon.com/Best-Sellers-Automotive-Transmission-Flushes/zgbs/automotive/15719181,Automotive,Oils & Fluids,Flushes,Transmission,,,,
2471,True,https://www.amazon.com/Best-Sellers-Automotive-Greases-Lubricants/zgbs/automotive/15719191,Automotive,Oils & Fluids,Greases & Lubricants,,,,,
2472,True,https://www.amazon.com/Best-Sellers-Automotive-Greases/zgbs/automotive/15719211,Automotive,Oils & Fluids,Greases & Lubricants,Greases,,,,
2473,True,https://www.amazon.com/Best-Sellers-Automotive-Brake-Quiet/zgbs/automotive/15719201,Automotive,Oils & Fluids,Greases & Lubricants,Greases,Brake Quiet,,,
2474,True,https://www.amazon.com/Best-Sellers-Automotive-Caliper-Greases/zgbs/automotive/15719221,Automotive,Oils & Fluids,Greases & Lubricants,Greases,Caliper,,,
2475,True,https://www.amazon.com/Best-Sellers-Automotive-Electrical-Greases/zgbs/automotive/15719231,Automotive,Oils & Fluids,Greases & Lubricants,Greases,Electrical,,,
2476,True,https://www.amazon.com/Best-Sellers-Automotive-Lithium-Greases/zgbs/automotive/15719241,Automotive,Oils & Fluids,Greases & Lubricants,Greases,Lithium,,,
2477,True,https://www.amazon.com/Best-Sellers-Automotive-Moly-Greases/zgbs/automotive/15719251,Automotive,Oils & Fluids,Greases & Lubricants,Greases,Moly,,,
2478,True,https://www.amazon.com/Best-Sellers-Automotive-Wheel-Bearing-Greases/zgbs/automotive/15719261,Automotive,Oils & Fluids,Greases & Lubricants,Greases,Wheel Bearing,,,
2479,True,https://www.amazon.com/Best-Sellers-Automotive-Lubricants/zgbs/automotive/15719271,Automotive,Oils & Fluids,Greases & Lubricants,Lubricants,,,,
2480,True,https://www.amazon.com/Best-Sellers-Automotive-Anti-Seize-Lubricants/zgbs/automotive/15719281,Automotive,Oils & Fluids,Greases & Lubricants,Lubricants,Anti-Seize,,,
2481,True,https://www.amazon.com/Best-Sellers-Automotive-Assembly-Lubricants/zgbs/automotive/15719291,Automotive,Oils & Fluids,Greases & Lubricants,Lubricants,Assembly,,,
2482,True,https://www.amazon.com/Best-Sellers-Automotive-Electrical-Lubricants/zgbs/automotive/15719311,Automotive,Oils & Fluids,Greases & Lubricants,Lubricants,Electrical,,,
2483,True,https://www.amazon.com/Best-Sellers-Automotive-Graphite-Lubricants/zgbs/automotive/15719321,Automotive,Oils & Fluids,Greases & Lubricants,Lubricants,Graphite,,,
2484,True,https://www.amazon.com/Best-Sellers-Automotive-Oils/zgbs/automotive/15719331,Automotive,Oils & Fluids,Oils,,,,,
2485,True,https://www.amazon.com/Best-Sellers-Automotive-Air-Conditioning-Oils/zgbs/automotive/15719341,Automotive,Oils & Fluids,Oils,Air Conditioning Oils,,,,
2486,True,https://www.amazon.com/Best-Sellers-Automotive-Gear-Oils/zgbs/automotive/15719351,Automotive,Oils & Fluids,Oils,Gear Oils,,,,
2487,True,https://www.amazon.com/Best-Sellers-Automotive-Hydraulic-Oils/zgbs/automotive/15719381,Automotive,Oils & Fluids,Oils,Hydraulic Oils,,,,
2488,True,https://www.amazon.com/Best-Sellers-Automotive-Motor-Oils/zgbs/automotive/15719391,Automotive,Oils & Fluids,Oils,Motor Oils,,,,
2489,True,https://www.amazon.com/Best-Sellers-Automotive-Power-Steering-Fluids/zgbs/automotive/15719541,Automotive,Oils & Fluids,Power Steering Fluids,,,,,
2490,True,https://www.amazon.com/Best-Sellers-Automotive-Radiator-Conditioners-Protectants/zgbs/automotive/15719551,Automotive,Oils & Fluids,Radiator Conditioners & Protectants,,,,,
2491,True,https://www.amazon.com/Best-Sellers-Automotive-Refrigerants/zgbs/automotive/15719561,Automotive,Oils & Fluids,Refrigerants,,,,,
2492,True,https://www.amazon.com/Best-Sellers-Automotive-Fluid-Sealers/zgbs/automotive/15719571,Automotive,Oils & Fluids,Sealers,,,,,
2493,True,https://www.amazon.com/Best-Sellers-Automotive-Gasket-Sealers/zgbs/automotive/15719581,Automotive,Oils & Fluids,Sealers,Gasket,,,,
2494,True,https://www.amazon.com/Best-Sellers-Automotive-Pipe-Sealers/zgbs/automotive/15719591,Automotive,Oils & Fluids,Sealers,Pipe,,,,
2495,True,https://www.amazon.com/Best-Sellers-Automotive-Radiator-Sealers/zgbs/automotive/15719601,Automotive,Oils & Fluids,Sealers,Radiator,,,,
2496,True,https://www.amazon.com/Best-Sellers-Automotive-Silicone-Sealers/zgbs/automotive/15719611,Automotive,Oils & Fluids,Sealers,Silicone,,,,
2497,True,https://www.amazon.com/Best-Sellers-Automotive-Thread-Lock-Sealers/zgbs/automotive/15719631,Automotive,Oils & Fluids,Sealers,Thread Lock,,,,
2498,True,https://www.amazon.com/Best-Sellers-Automotive-Transmission-Fluids/zgbs/automotive/15719641,Automotive,Oils & Fluids,Transmission Fluids,,,,,
2499,True,https://www.amazon.com/Best-Sellers-Automotive-Windshield-Washer-Fluids/zgbs/automotive/15719651,Automotive,Oils & Fluids,Windshield Washer Fluids,,,,,
2500,True,https://www.amazon.com/Best-Sellers-Automotive-Winter-Products/zgbs/automotive/15719661,Automotive,Oils & Fluids,Winter Products,,,,,
2501,True,https://www.amazon.com/Best-Sellers-Automotive-Fuel-System-Dryers/zgbs/automotive/15719671,Automotive,Oils & Fluids,Winter Products,Fuel System Dryers,,,,
2502,True,https://www.amazon.com/Best-Sellers-Automotive-Gas-Line-Antifreezes/zgbs/automotive/15719681,Automotive,Oils & Fluids,Winter Products,Gas Line Antifreezes,,,,
2503,True,https://www.amazon.com/Best-Sellers-Automotive-Starting-Fluids/zgbs/automotive/15719711,Automotive,Oils & Fluids,Winter Products,Starting Fluids,,,,
2504,True,https://www.amazon.com/Best-Sellers-Automotive-Windshield-Icers/zgbs/automotive/19364965011,Automotive,Oils & Fluids,Winter Products,Windshield De-Icers,,,,
2505,True,https://www.amazon.com/Best-Sellers-Automotive-Performance-Parts-Accessories/zgbs/automotive/15710351,Automotive,Performance Parts & Accessories,,,,,,
2506,True,https://www.amazon.com/Best-Sellers-Automotive-Performance-Batteries-Accessories/zgbs/automotive/15710451,Automotive,Performance Parts & Accessories,Batteries & Accessories,,,,,
2507,True,https://www.amazon.com/Best-Sellers-Automotive-Performance-Batteries/zgbs/automotive/15710461,Automotive,Performance Parts & Accessories,Batteries & Accessories,Batteries,,,,
2508,True,https://www.amazon.com/Best-Sellers-Automotive-Performance-Battery-Accessories/zgbs/automotive/15710471,Automotive,Performance Parts & Accessories,Batteries & Accessories,Battery Accessories,,,,
2509,True,https://www.amazon.com/Best-Sellers-Automotive-Performance-Battery-Switches/zgbs/automotive/15710491,Automotive,Performance Parts & Accessories,Batteries & Accessories,Battery Accessories,Battery Switches,,,
2510,True,https://www.amazon.com/Best-Sellers-Automotive-Performance-Battery-Cables/zgbs/automotive/15710501,Automotive,Performance Parts & Accessories,Batteries & Accessories,Battery Accessories,Cables,,,
2511,True,https://www.amazon.com/Best-Sellers-Automotive-Performance-Battery-Trays/zgbs/automotive/15710551,Automotive,Performance Parts & Accessories,Batteries & Accessories,Battery Accessories,Trays,,,
2512,True,https://www.amazon.com/Best-Sellers-Automotive-Performance-Bearings-Seals/zgbs/automotive/15710561,Automotive,Performance Parts & Accessories,Bearings & Seals,,,,,
2513,True,https://www.amazon.com/Best-Sellers-Automotive-Performance-Bearings/zgbs/automotive/15710571,Automotive,Performance Parts & Accessories,Bearings & Seals,Bearings,,,,
2514,True,https://www.amazon.com/Best-Sellers-Automotive-Performance-Seals/zgbs/automotive/15710581,Automotive,Performance Parts & Accessories,Bearings & Seals,Seals,,,,
2515,True,https://www.amazon.com/Best-Sellers-Automotive-Performance-Belts-Hoses-Pulleys/zgbs/automotive/15710591,Automotive,Performance Parts & Accessories,"Belts, Hoses & Pulleys",,,,,
2516,True,https://www.amazon.com/Best-Sellers-Automotive-Performance-Belt-Tensioners/zgbs/automotive/15710601,Automotive,Performance Parts & Accessories,"Belts, Hoses & Pulleys",Belt Tensioner,,,,
2517,True,https://www.amazon.com/Best-Sellers-Automotive-Performance-Belts/zgbs/automotive/15710611,Automotive,Performance Parts & Accessories,"Belts, Hoses & Pulleys",Belts,,,,
2518,True,https://www.amazon.com/Best-Sellers-Automotive-Performance-Serpentine-Belts/zgbs/automotive/15710621,Automotive,Performance Parts & Accessories,"Belts, Hoses & Pulleys",Belts,Serpentine,,,
2519,True,https://www.amazon.com/Best-Sellers-Automotive-Performance-Special-Drive-Belts/zgbs/automotive/15710631,Automotive,Performance Parts & Accessories,"Belts, Hoses & Pulleys",Belts,Special Drive,,,
2520,True,https://www.amazon.com/Best-Sellers-Automotive-Performance-Timing-Belt-Kits/zgbs/automotive/15710651,Automotive,Performance Parts & Accessories,"Belts, Hoses & Pulleys",Belts,Timing Belt Kits,,,
2521,True,https://www.amazon.com/Best-Sellers-Automotive-Performance-Timing-Belts/zgbs/automotive/15710641,Automotive,Performance Parts & Accessories,"Belts, Hoses & Pulleys",Belts,Timing Belts,,,
2522,True,https://www.amazon.com/Best-Sellers-Automotive-Performance-Belts/zgbs/automotive/15710661,Automotive,Performance Parts & Accessories,"Belts, Hoses & Pulleys",Belts,V Belts,,,
2523,True,https://www.amazon.com/Best-Sellers-Automotive-Performance-Hoses/zgbs/automotive/15710671,Automotive,Performance Parts & Accessories,"Belts, Hoses & Pulleys",Hoses,,,,
2524,True,https://www.amazon.com/Best-Sellers-Automotive-Performance-Air-Cleaner-Intake-Hoses/zgbs/automotive/15710681,Automotive,Performance Parts & Accessories,"Belts, Hoses & Pulleys",Hoses,Air Cleaner Intake,,,
2525,True,https://www.amazon.com/Best-Sellers-Automotive-Performance-Connector-Hoses/zgbs/automotive/15710731,Automotive,Performance Parts & Accessories,"Belts, Hoses & Pulleys",Hoses,Connector,,,
2526,True,https://www.amazon.com/Best-Sellers-Automotive-Performance-Hose-Fittings-Adapters/zgbs/automotive/15710741,Automotive,Performance Parts & Accessories,"Belts, Hoses & Pulleys",Hoses,Fittings & Adapters,,,
2527,True,https://www.amazon.com/Best-Sellers-Automotive-Performance-Fuel-Hoses/zgbs/automotive/15710771,Automotive,Performance Parts & Accessories,"Belts, Hoses & Pulleys",Hoses,Fuel,,,
2528,True,https://www.amazon.com/Best-Sellers-Automotive-Performance-Heater-Hoses/zgbs/automotive/15710791,Automotive,Performance Parts & Accessories,"Belts, Hoses & Pulleys",Hoses,Heater,,,
2529,True,https://www.amazon.com/Best-Sellers-Automotive-Performance-Radiator-Hoses/zgbs/automotive/15710811,Automotive,Performance Parts & Accessories,"Belts, Hoses & Pulleys",Hoses,Radiator,,,
2530,True,https://www.amazon.com/Best-Sellers-Automotive-Performance-Vacuum-Hoses/zgbs/automotive/15710851,Automotive,Performance Parts & Accessories,"Belts, Hoses & Pulleys",Hoses,Vacuum,,,
2531,True,https://www.amazon.com/Best-Sellers-Automotive-Performance-Pulleys/zgbs/automotive/15710871,Automotive,Performance Parts & Accessories,"Belts, Hoses & Pulleys",Pulleys,,,,
2532,True,https://www.amazon.com/Best-Sellers-Automotive-Performance-Brake-System-Parts/zgbs/automotive/15710921,Automotive,Performance Parts & Accessories,Brake System,,,,,
2533,True,https://www.amazon.com/Best-Sellers-Automotive-Performance-Brake-Kits/zgbs/automotive/15710941,Automotive,Performance Parts & Accessories,Brake System,Brake Kits,,,,
2534,True,https://www.amazon.com/Best-Sellers-Automotive-Performance-Brake-Pads/zgbs/automotive/15710951,Automotive,Performance Parts & Accessories,Brake System,Brake Pads,,,,
2535,True,https://www.amazon.com/Best-Sellers-Automotive-Performance-Brake-Shoes/zgbs/automotive/15711021,Automotive,Performance Parts & Accessories,Brake System,Brake Shoes,,,,
2536,True,https://www.amazon.com/Best-Sellers-Automotive-Performance-Brake-Calipers/zgbs/automotive/46080011,Automotive,Performance Parts & Accessories,Brake System,Calipers,,,,
2537,True,https://www.amazon.com/Best-Sellers-Automotive-Performance-Brake-Drums/zgbs/automotive/46085011,Automotive,Performance Parts & Accessories,Brake System,Drums,,,,
2538,True,https://www.amazon.com/Best-Sellers-Automotive-Performance-Brake-Hose-Line-Fittings/zgbs/automotive/2286882011,Automotive,Performance Parts & Accessories,Brake System,"Hose, Line & Fittings",,,,
